float_id,cycle_number,latitude,longitude,datetime,temp_min,temp_max,salinity_mean,summary_text
2901286,209,5.802,86.947,2013-09-07 20:08:12.000000174,2.778,28.37,34.8521724137931,"ARGO float 2901286 on cycle 209 reported data on 2013-09-07 at location 5.8°N, 86.9°E. The profile measured temperatures from 2.8°C to 28.4°C and salinities around 34.9 PSU."
2901286,210,5.828,86.932,2013-09-12 17:23:09.000003039,2.992,28.222,34.80865517241379,"ARGO float 2901286 on cycle 210 reported data on 2013-09-12 at location 5.8°N, 86.9°E. The profile measured temperatures from 3.0°C to 28.2°C and salinities around 34.8 PSU."
2901286,211,6.095,86.904,2013-09-17 17:17:15.999986532,2.774,28.34,34.78720338983051,"ARGO float 2901286 on cycle 211 reported data on 2013-09-17 at location 6.1°N, 86.9°E. The profile measured temperatures from 2.8°C to 28.3°C and salinities around 34.8 PSU."
2901286,212,6.426,86.829,2013-09-22 19:03:25.999995764,3.107,28.262,34.79405172413793,"ARGO float 2901286 on cycle 212 reported data on 2013-09-22 at location 6.4°N, 86.8°E. The profile measured temperatures from 3.1°C to 28.3°C and salinities around 34.8 PSU."
2901286,213,6.531,86.943,2013-09-27 17:09:41.000000235,2.926,28.461,34.821118644067795,"ARGO float 2901286 on cycle 213 reported data on 2013-09-27 at location 6.5°N, 86.9°E. The profile measured temperatures from 2.9°C to 28.5°C and salinities around 34.8 PSU."
2901287,208,12.404,90.259,2013-09-03 10:43:58.999995589,3.013,28.754,34.53163793103448,"ARGO float 2901287 on cycle 208 reported data on 2013-09-03 at location 12.4°N, 90.3°E. The profile measured temperatures from 3.0°C to 28.8°C and salinities around 34.5 PSU."
2901287,209,12.397,90.254,2013-09-08 09:50:11.999997493,2.773,28.7,34.54335593220339,"ARGO float 2901287 on cycle 209 reported data on 2013-09-08 at location 12.4°N, 90.3°E. The profile measured temperatures from 2.8°C to 28.7°C and salinities around 34.5 PSU."
2901287,210,12.28,90.189,2013-09-13 10:52:59.999998209,2.957,28.776,34.53244827586207,"ARGO float 2901287 on cycle 210 reported data on 2013-09-13 at location 12.3°N, 90.2°E. The profile measured temperatures from 3.0°C to 28.8°C and salinities around 34.5 PSU."
2901287,211,12.075,90.077,2013-09-18 10:31:19.000014070,2.756,28.667,34.43528813559322,"ARGO float 2901287 on cycle 211 reported data on 2013-09-18 at location 12.1°N, 90.1°E. The profile measured temperatures from 2.8°C to 28.7°C and salinities around 34.4 PSU."
2901287,212,11.924,90.124,2013-09-23 11:47:53.999994995,3.008,28.599,34.59446551724138,"ARGO float 2901287 on cycle 212 reported data on 2013-09-23 at location 11.9°N, 90.1°E. The profile measured temperatures from 3.0°C to 28.6°C and salinities around 34.6 PSU."
2901287,213,11.859,90.253,2013-09-28 09:40:26.999992130,2.809,28.799,34.611728813559324,"ARGO float 2901287 on cycle 213 reported data on 2013-09-28 at location 11.9°N, 90.3°E. The profile measured temperatures from 2.8°C to 28.8°C and salinities around 34.6 PSU."
2901288,208,15.262,84.535,2013-09-04 15:58:29.999991956,3.089,29.253,34.588655172413795,"ARGO float 2901288 on cycle 208 reported data on 2013-09-04 at location 15.3°N, 84.5°E. The profile measured temperatures from 3.1°C to 29.3°C and salinities around 34.6 PSU."
2901288,209,15.438,84.65,2013-09-09 14:29:07.999987004,2.882,29.094,34.60916949152542,"ARGO float 2901288 on cycle 209 reported data on 2013-09-09 at location 15.4°N, 84.7°E. The profile measured temperatures from 2.9°C to 29.1°C and salinities around 34.6 PSU."
2901288,210,15.744,84.744,2013-09-14 15:55:23.000000419,3.137,29.312,34.626035087719295,"ARGO float 2901288 on cycle 210 reported data on 2013-09-14 at location 15.7°N, 84.7°E. The profile measured temperatures from 3.1°C to 29.3°C and salinities around 34.6 PSU."
2901288,211,15.983,84.816,2013-09-19 14:59:47.999984619,2.891,29.354,34.56522033898305,"ARGO float 2901288 on cycle 211 reported data on 2013-09-19 at location 16.0°N, 84.8°E. The profile measured temperatures from 2.9°C to 29.4°C and salinities around 34.6 PSU."
2901288,212,16.165,84.937,2013-09-24 15:53:16.999999877,3.139,29.128,34.576689655172416,"ARGO float 2901288 on cycle 212 reported data on 2013-09-24 at location 16.2°N, 84.9°E. The profile measured temperatures from 3.1°C to 29.1°C and salinities around 34.6 PSU."
2901288,213,16.148,84.975,2013-09-29 14:53:49.999995231,2.898,29.187,34.60730508474576,"ARGO float 2901288 on cycle 213 reported data on 2013-09-29 at location 16.1°N, 85.0°E. The profile measured temperatures from 2.9°C to 29.2°C and salinities around 34.6 PSU."
2901293,205,7.599,82.808,2013-09-02 16:40:06.000012157,2.859,28.996,34.84275862068965,"ARGO float 2901293 on cycle 205 reported data on 2013-09-02 at location 7.6°N, 82.8°E. The profile measured temperatures from 2.9°C to 29.0°C and salinities around 34.8 PSU."
2901293,206,7.648,83.023,2013-09-07 16:31:38.999986052,2.624,28.927,34.898932203389826,"ARGO float 2901293 on cycle 206 reported data on 2013-09-07 at location 7.6°N, 83.0°E. The profile measured temperatures from 2.6°C to 28.9°C and salinities around 34.9 PSU."
2901293,207,7.688,83.337,2013-09-12 16:35:58.999983964,2.876,28.003,34.945810344827585,"ARGO float 2901293 on cycle 207 reported data on 2013-09-12 at location 7.7°N, 83.3°E. The profile measured temperatures from 2.9°C to 28.0°C and salinities around 34.9 PSU."
2901293,208,7.913,83.71,2013-09-17 15:39:53.000015616,2.768,28.4,34.964169491525425,"ARGO float 2901293 on cycle 208 reported data on 2013-09-17 at location 7.9°N, 83.7°E. The profile measured temperatures from 2.8°C to 28.4°C and salinities around 35.0 PSU."
2901293,209,8.465,84.193,2013-09-22 17:13:03.999985458,2.89,28.552,34.969637931034484,"ARGO float 2901293 on cycle 209 reported data on 2013-09-22 at location 8.5°N, 84.2°E. The profile measured temperatures from 2.9°C to 28.6°C and salinities around 35.0 PSU."
2901293,210,8.797,84.332,2013-09-27 15:38:54.000013764,2.669,28.167,34.970288135593215,"ARGO float 2901293 on cycle 210 reported data on 2013-09-27 at location 8.8°N, 84.3°E. The profile measured temperatures from 2.7°C to 28.2°C and salinities around 35.0 PSU."
2901297,96,-28.665,46.513,2013-09-05 01:01:56.000001135,2.544,19.739,35.19345762711865,"ARGO float 2901297 on cycle 96 reported data on 2013-09-05 at location 28.7°S, 46.5°E. The profile measured temperatures from 2.5°C to 19.7°C and salinities around 35.2 PSU."
2901297,97,-28.614,46.274,2013-09-15 02:20:04.000000655,2.651,21.771,35.16805172413793,"ARGO float 2901297 on cycle 97 reported data on 2013-09-15 at location 28.6°S, 46.3°E. The profile measured temperatures from 2.7°C to 21.8°C and salinities around 35.2 PSU."
2901297,98,-28.736,46.011,2013-09-25 01:52:38.999991414,2.533,22.092,35.166586206896554,"ARGO float 2901297 on cycle 98 reported data on 2013-09-25 at location 28.7°S, 46.0°E. The profile measured temperatures from 2.5°C to 22.1°C and salinities around 35.2 PSU."
2901298,96,-32.955,43.345,2013-09-06 23:01:03.999988139,4.013,18.027,35.28890566037736,"ARGO float 2901298 on cycle 96 reported data on 2013-09-06 at location 33.0°S, 43.3°E. The profile measured temperatures from 4.0°C to 18.0°C and salinities around 35.3 PSU."
2901298,97,-32.173,42.459,2013-09-16 22:05:52.000008524,2.723,18.054,35.19679661016949,"ARGO float 2901298 on cycle 97 reported data on 2013-09-16 at location 32.2°S, 42.5°E. The profile measured temperatures from 2.7°C to 18.1°C and salinities around 35.2 PSU."
2901298,98,-32.213,41.262,2013-09-27 00:05:27.999991178,2.89,18.547,35.2043275862069,"ARGO float 2901298 on cycle 98 reported data on 2013-09-27 at location 32.2°S, 41.3°E. The profile measured temperatures from 2.9°C to 18.5°C and salinities around 35.2 PSU."
2901299,96,-29.908,34.419,2013-09-09 10:13:43.000028725,3.189,21.569,35.23548275862069,"ARGO float 2901299 on cycle 96 reported data on 2013-09-09 at location 29.9°S, 34.4°E. The profile measured temperatures from 3.2°C to 21.6°C and salinities around 35.2 PSU."
2901299,97,-30.394,33.573,2013-09-19 10:27:36.000016629,3.114,22.439,35.23574137931035,"ARGO float 2901299 on cycle 97 reported data on 2013-09-19 at location 30.4°S, 33.6°E. The profile measured temperatures from 3.1°C to 22.4°C and salinities around 35.2 PSU."
2901299,98,-30.333,33.191,2013-09-29 10:20:00.999990104,3.043,21.369,35.260017241379316,"ARGO float 2901299 on cycle 98 reported data on 2013-09-29 at location 30.3°S, 33.2°E. The profile measured temperatures from 3.0°C to 21.4°C and salinities around 35.3 PSU."
2901300,95,-44.5,92.426,2013-09-02 00:42:46.000002620,2.502,10.135,34.5966724137931,"ARGO float 2901300 on cycle 95 reported data on 2013-09-02 at location 44.5°S, 92.4°E. The profile measured temperatures from 2.5°C to 10.1°C and salinities around 34.6 PSU."
2901300,96,-44.415,92.612,2013-09-11 22:48:42.999984025,2.463,10.036,34.602457627118646,"ARGO float 2901300 on cycle 96 reported data on 2013-09-11 at location 44.4°S, 92.6°E. The profile measured temperatures from 2.5°C to 10.0°C and salinities around 34.6 PSU."
2901300,97,-44.325,92.726,2013-09-22 00:14:59.999986584,2.499,9.752,34.58993103448276,"ARGO float 2901300 on cycle 97 reported data on 2013-09-22 at location 44.3°S, 92.7°E. The profile measured temperatures from 2.5°C to 9.8°C and salinities around 34.6 PSU."
2901301,95,-54.456,87.022,2013-09-03 13:24:33.000003397,1.382,2.442,34.301637931034485,"ARGO float 2901301 on cycle 95 reported data on 2013-09-03 at location 54.5°S, 87.0°E. The profile measured temperatures from 1.4°C to 2.4°C and salinities around 34.3 PSU."
2901301,96,-54.166,85.766,2013-09-13 11:57:08.000007572,0.54,2.367,34.32528813559322,"ARGO float 2901301 on cycle 96 reported data on 2013-09-13 at location 54.2°S, 85.8°E. The profile measured temperatures from 0.5°C to 2.4°C and salinities around 34.3 PSU."
2901301,97,-54.015,86.413,2013-09-23 13:24:41.999994812,0.649,2.479,34.33005172413793,"ARGO float 2901301 on cycle 97 reported data on 2013-09-23 at location 54.0°S, 86.4°E. The profile measured temperatures from 0.6°C to 2.5°C and salinities around 34.3 PSU."
2901302,95,-50.815,64.082,2013-09-05 10:16:33.999986349,1.81,2.505,34.20401724137931,"ARGO float 2901302 on cycle 95 reported data on 2013-09-05 at location 50.8°S, 64.1°E. The profile measured temperatures from 1.8°C to 2.5°C and salinities around 34.2 PSU."
2901302,96,-51.008,63.937,2013-09-15 08:49:22.999995056,1.677,2.519,34.2145,"ARGO float 2901302 on cycle 96 reported data on 2013-09-15 at location 51.0°S, 63.9°E. The profile measured temperatures from 1.7°C to 2.5°C and salinities around 34.2 PSU."
2901302,97,-51.217,63.858,2013-09-25 10:14:32.000004349,1.773,2.502,34.1786724137931,"ARGO float 2901302 on cycle 97 reported data on 2013-09-25 at location 51.2°S, 63.9°E. The profile measured temperatures from 1.8°C to 2.5°C and salinities around 34.2 PSU."
2901303,95,-60.065,94.134,2013-09-09 23:35:18.999986349,-0.368,2.451,34.3633275862069,"ARGO float 2901303 on cycle 95 reported data on 2013-09-09 at location 60.1°S, 94.1°E. The profile measured temperatures from -0.4°C to 2.5°C and salinities around 34.4 PSU."
2901303,96,-60.051,92.463,2013-09-19 22:08:45.999990104,-0.565,2.578,34.370999999999995,"ARGO float 2901303 on cycle 96 reported data on 2013-09-19 at location 60.1°S, 92.5°E. The profile measured temperatures from -0.6°C to 2.6°C and salinities around 34.4 PSU."
2901303,97,-59.428,91.561,2013-09-29 23:25:31.999991833,-1.217,2.58,34.34068965517241,"ARGO float 2901303 on cycle 97 reported data on 2013-09-29 at location 59.4°S, 91.6°E. The profile measured temperatures from -1.2°C to 2.6°C and salinities around 34.3 PSU."
2901306,94,-57.188,95.627,2013-09-03 08:25:05.000017581,-0.999,1.954,34.45255172413793,"ARGO float 2901306 on cycle 94 reported data on 2013-09-03 at location 57.2°S, 95.6°E. The profile measured temperatures from -1.0°C to 2.0°C and salinities around 34.5 PSU."
2901306,95,-57.2,94.64,2013-09-13 06:32:15.000005362,-0.744,2.015,34.42266101694915,"ARGO float 2901306 on cycle 95 reported data on 2013-09-13 at location 57.2°S, 94.6°E. The profile measured temperatures from -0.7°C to 2.0°C and salinities around 34.4 PSU."
2901306,96,-57.043,94.167,2013-09-23 08:22:21.000021991,-0.668,2.037,34.40687931034483,"ARGO float 2901306 on cycle 96 reported data on 2013-09-23 at location 57.0°S, 94.2°E. The profile measured temperatures from -0.7°C to 2.0°C and salinities around 34.4 PSU."
2901307,91,15.157,66.483,2013-09-04 09:13:43.999996480,3.122,27.518,35.63261016949153,"ARGO float 2901307 on cycle 91 reported data on 2013-09-04 at location 15.2°N, 66.5°E. The profile measured temperatures from 3.1°C to 27.5°C and salinities around 35.6 PSU."
2901307,92,15.072,66.676,2013-09-14 10:18:54.999985991,3.281,27.657,35.776758620689655,"ARGO float 2901307 on cycle 92 reported data on 2013-09-14 at location 15.1°N, 66.7°E. The profile measured temperatures from 3.3°C to 27.7°C and salinities around 35.8 PSU."
2901307,93,14.906,66.776,2013-09-24 09:18:48.999991711,2.923,27.68,35.66150847457627,"ARGO float 2901307 on cycle 93 reported data on 2013-09-24 at location 14.9°N, 66.8°E. The profile measured temperatures from 2.9°C to 27.7°C and salinities around 35.7 PSU."
2901308,89,-15.141,77.201,2013-09-04 13:04:45.000009834,2.526,25.551,35.0550676056338,"ARGO float 2901308 on cycle 89 reported data on 2013-09-04 at location 15.1°S, 77.2°E. The profile measured temperatures from 2.5°C to 25.6°C and salinities around 35.1 PSU."
2901308,90,-14.994,77.361,2013-09-14 10:00:34.999997912,2.6139,25.391,34.94613706293706,"ARGO float 2901308 on cycle 90 reported data on 2013-09-14 at location 15.0°S, 77.4°E. The profile measured temperatures from 2.6°C to 25.4°C and salinities around 34.9 PSU."
2901308,91,-15.223,77.537,2013-09-24 05:15:04.000018533,2.5594,25.885,35.03799375,"ARGO float 2901308 on cycle 91 reported data on 2013-09-24 at location 15.2°S, 77.5°E. The profile measured temperatures from 2.6°C to 25.9°C and salinities around 35.0 PSU."
2901309,89,-15.819,82.51,2013-09-04 08:19:00.999980270,2.4988,25.089,34.89495,"ARGO float 2901309 on cycle 89 reported data on 2013-09-04 at location 15.8°S, 82.5°E. The profile measured temperatures from 2.5°C to 25.1°C and salinities around 34.9 PSU."
2901309,90,-16.05,82.744,2013-09-14 05:46:38.999999467,2.6354,25.171,34.83503636363636,"ARGO float 2901309 on cycle 90 reported data on 2013-09-14 at location 16.1°S, 82.7°E. The profile measured temperatures from 2.6°C to 25.2°C and salinities around 34.8 PSU."
2901309,91,-16.01,82.921,2013-09-24 00:29:17.000005248,2.5513,25.049,34.75085931034483,"ARGO float 2901309 on cycle 91 reported data on 2013-09-24 at location 16.0°S, 82.9°E. The profile measured temperatures from 2.6°C to 25.0°C and salinities around 34.8 PSU."
2901310,166,-17.889,75.291,2013-09-05 01:16:59.999999972,2.582,24.034,34.831801980198016,"ARGO float 2901310 on cycle 166 reported data on 2013-09-05 at location 17.9°S, 75.3°E. The profile measured temperatures from 2.6°C to 24.0°C and salinities around 34.8 PSU."
2901310,167,-18.08,75.257,2013-09-10 01:11:00.000000055,2.585,24.063,34.81485294117647,"ARGO float 2901310 on cycle 167 reported data on 2013-09-10 at location 18.1°S, 75.3°E. The profile measured temperatures from 2.6°C to 24.1°C and salinities around 34.8 PSU."
2901310,168,-18.264,75.267,2013-09-15 01:11:00.000000055,2.618,23.851,34.825524752475246,"ARGO float 2901310 on cycle 168 reported data on 2013-09-15 at location 18.3°S, 75.3°E. The profile measured temperatures from 2.6°C to 23.9°C and salinities around 34.8 PSU."
2901310,169,-18.359,75.258,2013-09-20 01:16:59.999999972,2.627,23.784,34.83183,"ARGO float 2901310 on cycle 169 reported data on 2013-09-20 at location 18.4°S, 75.3°E. The profile measured temperatures from 2.6°C to 23.8°C and salinities around 34.8 PSU."
2901310,170,-18.398,75.261,2013-09-25 01:11:00.000000055,2.577,23.425,34.84069607843137,"ARGO float 2901310 on cycle 170 reported data on 2013-09-25 at location 18.4°S, 75.3°E. The profile measured temperatures from 2.6°C to 23.4°C and salinities around 34.8 PSU."
2901310,171,-18.443,75.307,2013-09-30 01:11:00.000000055,2.584,23.866,34.84866666666667,"ARGO float 2901310 on cycle 171 reported data on 2013-09-30 at location 18.4°S, 75.3°E. The profile measured temperatures from 2.6°C to 23.9°C and salinities around 34.8 PSU."
2901311,85,-10.899,63.457,2013-09-04 12:18:05.999983545,2.3422,27.201,35.08092068965517,"ARGO float 2901311 on cycle 85 reported data on 2013-09-04 at location 10.9°S, 63.5°E. The profile measured temperatures from 2.3°C to 27.2°C and salinities around 35.1 PSU."
2901311,86,-10.666,63.358,2013-09-14 08:00:56.999985877,2.4981,27.156,35.11475724137931,"ARGO float 2901311 on cycle 86 reported data on 2013-09-14 at location 10.7°S, 63.4°E. The profile measured temperatures from 2.5°C to 27.2°C and salinities around 35.1 PSU."
